"ID","CustomerCode","ProductCode","Month","BudgetQuantity","BudgetNetValue","BudgetMarginPercent"
5556,"2407","00049","201111",147,185.8166,0.003541
5557,"6013","00049","201111",147,156.3422,0.004093
5558,"1728","00049","201111",319,499.7469,0.172189
5559,"3202","00049","201111",368,386.8681,0.014373
5561,"3603","00042","201111",405,872.1179,-0.016623
5562,"3201","00049","201111",196,265.9288,0.014987
5563,"3401","00049","201111",245,249.315,0.008526
5564,"3603","00049","201111",1055,1568.5304,0.143881
5565,"1207","00049","201111",172,297.2887,0.009643
5566,"1300","00042","201111",405,1070.3266,0.008865
5567,"3006","00049","201111",196,256.2987,0.005509
5568,"7500","00049","201111",123,206.454,0.006484
5569,"1902","00049","201111",123,135.6259,0.00561
5570,"0500","00049","201111",123,247.7554,0.009312
5572,"0014","00049","201111",147,222.9799,0.016352
5573,"3308","00049","201111",147,247.7465,0.008078
5574,"3206","00033","201111",211,897.3996,0.002822
5575,"2406","00041","201111",379,991.0431,0.032554
5576,"1303","00042","201111",139,317.1154,-0.001583
5577,"3206","00041","201111",126,264.2415,0.006117
5578,"3206","00049","201111",245,330.2783,0.007591
5579,"8607","00049","201111",294,478.4154,0.011204
5580,"7703","00049","201111",147,222.9799,0.021049
5581,"0615","00049","201111",123,206.1069,0.017361
5582,"1306","00049","201111",147,252.4542,0.008413
5584,"8004","00042","201111",234,134.7727,-0.029335
5585,"5201","00029","201111",473,467.7785,0.029159
5586,"7519","00042","201111",131,396.4081,0.017102
5587,"3405","00049","201111",491,660.6634,0.015188
5588,"3205","00029","201111",134,182.7153,0.007256
5589,"0607","00042","201111",455,1189.2517,0.008948
5590,"8100","00049","201111",147,247.7465,0.007781
5591,"1712","00049","201111",307,529.7374,0.046063
5592,"1714","00049","201111",245,416.4854,0.035508
5593,"0800","00042","201111",114,303.2592,0.002647
5595,"4601","00049","201111",147,199.4448,0.01124
5596,"0606","00049","201111",196,247.7554,0.004902
5597,"3902","00049","201111",711,904.1681,0.046977
5598,"3200","00049","201111",245,330.2783,0.007312
5599,"3701","00049","201111",466,633.081,0.035777
5600,"3201","00041","201111",114,212.7312,0.010294
5601,"1101","00042","201111",126,319.1301,0.010171
5602,"1101","00049","201111",147,146.4941,0.004735
5603,"1104","00042","201111",126,396.4172,0.00731
5604,"0901","00049","201111",245,299.178,0.014651
5605,"1713","00019","201111",181,332.7489,0.028298
5606,"1206","00019","201111",151,260.7322,0.007879
5608,"7500","00042","201111",177,396.4081,-0.001078
5609,"1703","00049","201111",196,336.6057,0.037378
5610,"1206","00049","201111",123,210.3785,0.007011
5611,"7513","00049","201111",491,825.8337,0.069702
5612,"0600","00019","201111",181,326.4409,0.010078
5613,"0615","00019","201111",181,326.4409,0.027083
5614,"1718","00049","201111",123,208.2427,0.017754
5615,"1104","00049","201111",147,222.9799,0.006317
5616,"2202","00029","201111",134,147.0923,0.010096
5617,"1403","00049","201111",172,343.8675,0.044388
5618,"1801","00049","201111",123,163.3443,0.009015
5620,"2804","00029","201111",556,657.7905,0.022822
5621,"1710","00049","201111",123,210.3785,0.006753
5622,"2804","00049","201111",245,356.7625,0.009473
5623,"1304","00049","201111",319,492.0936,0.014326
5624,"2803","00688","201111",126,281.8967,0.008314
5625,"6013","00019","201111",181,354.8271,0.032544
5626,"3203","00041","201111",202,475.7007,0.045239
5627,"2803","00042","201111",202,507.4141,0.008709
5628,"5300","00049","201111",294,371.6332,0.007083
5629,"7901","00049","201111",589,135.4755,-0.036401
5631,"1713","00049","201111",441,707.9985,0.056246
5632,"1731","00049","201111",123,223.8342,0.064956
5633,"2202","00017","201111",171,251.0202,-0.002791
5634,"3206","00042","201111",126,264.2415,-0.002154
5635,"3803","00049","201111",147,247.7465,0.026916
5636,"3603","00029","201111",469,548.1555,0.062539
5637,"0038","00049","201111",147,371.6332,0.016263
5638,"3703","00049","201111",147,247.7465,0.026916
5639,"0901","00029","201111",335,356.7961,0.023867
5640,"6016","00049","201111",245,309.6943,0.015861
5641,"3700","00049","201111",147,247.7465,0.007781
5643,"7519","00049","201111",319,619.3708,0.060499
5644,"3307","00019","201111",136,244.8307,0.007559
5645,"2006","00049","201111",392,631.1356,0.019444
5646,"2803","00049","201111",196,297.3065,0.028068
5647,"0037","00029","201111",357,497.634,0.163888
5648,"8001","00016","201111",232,198.4919,-0.010168
5649,"2406","00019","201111",392,651.8085,0.018546
5650,"1741","00049","201111",3034,4286.1458,0.023888
5651,"3407","00049","201111",392,660.6634,0.020751
5652,"3300","00041","201111",632,1486.5647,0.04087
5654,"0612","00019","201111",136,244.8307,0.020312
5655,"0043","00049","201111",2206,2178.7595,0.00682
5656,"1725","00049","201111",172,252.6945,0.079214
5657,"1403","00019","201111",151,325.9152,0.042395
5658,"2701","00042","201111",152,319.1301,0.004309
5659,"3301","00022","201111",199,244.0474,0.005213
5660,"2802","00049","201111",147,191.8866,0.010312
5661,"1712","00029","201111",145,184.2509,0.017775
5662,"1205","00049","201111",711,1178.7428,0.037717
5663,"1300","00049","201111",245,371.6332,0.010143
5664,"4001","00041","201111",607,1116.9553,0.052724
5665,"8406","00049","201111",147,247.7554,0.006364
5667,"1305","01092","201111",134,268,-0.008115
5668,"1401","01107","201111",126,290.763,0.008176
5669,"0614","00019","201111",181,326.4409,0.027083
5670,"0901","01105","201111",152,290.4084,-0.006299
5671,"0054","00049","201111",2206,2706.4132,0.016334
5672,"6002","00049","201111",392,445.3282,0.019344
5673,"1307","00049","201111",147,371.6332,0.016263
5674,"3406","01092","201111",134,268,-0.008115
5675,"6045","01093","201111",1506,871.819,-0.000849
5676,"7520","00049","201111",711,1161.2468,0.035132
5677,"7505","00049","201111",245,309.6943,0.006128
5679,"7705","00049","201111",343,229.9391,-0.005895
5680,"3101","00049","201111",147,184.665,0.009423
5681,"1303","00049","201111",147,297.3065,0.038653
5682,"1310","00029","201111",179,182.725,0.005064
5683,"0034","00042","201111",202,475.7007,0.002803
5684,"0034","00049","201111",123,206.454,0.054881
5685,"4911","00049","201111",147,205.039,0.013053
5686,"0034","00034","201111",191,849.4863,0.0664
5687,"0034","00035","201111",141,624.1124,0.033963
5688,"0034","00033","201111",141,624.1124,0.030144
5690,"1737","00049","201111",147,222.9799,0.051504
5691,"7406","00042","201111",632,1651.7385,0.0129
5692,"2803","00034","201111",238,917.7954,0.001069
5693,"3407","01093","201111",223,184.6689,0.000438
5694,"3400","00049","201111",147,235.7948,0.006963
5695,"0609","00042","201111",152,297.3129,-0.003999
5696,"5401","00049","201111",123,149.589,0.007325
5697,"1806","00049","201111",221,371.6243,0.012118
5698,"5202","00049","201111",172,199.4448,0.009029
5699,"3405","00033","201111",117,433.4114,-0.00301
5700,"8404","00049","201111",221,371.6243,0.009547
5702,"6002","00041","201111",152,319.1301,0.018118
5703,"4300","00049","201111",147,185.8166,0.003541
5704,"1900","00042","201111",126,330.3477,0.002485
5705,"1707","00049","201111",119,208.7767,0.006899
5706,"1204","00049","201111",147,252.4542,0.008413
5707,"8000","00049","201111",123,210.3785,0.006753
5708,"3302","00049","201111",245,299.178,0.014651
5709,"6035","00049","201111",147,217.8539,0.048538
5710,"7006","00049","201111",123,163.515,0.00368
5711,"0700","00049","201111",123,247.7554,0.009312
5713,"6002","00050","201111",196,239.3424,0.011858
5714,"0014","00042","201111",291,594.6167,-0.015255
5715,"2002","00049","201111",172,233.1453,0.01317
5716,"3405","00029","201111",179,228.3965,0.00857
5717,"0010","00042","201111",152,594.6259,0.016653
5718,"1202","00019","201111",830,1049.476,0.046811
5719,"7606","00049","201111",147,247.7465,0.008078
5720,"3303","00042","201111",152,396.4172,0.010318
5721,"2600","00049","201111",196,346.8576,0.011506
5722,"4001","00029","201111",357,330.9675,0.019238
5723,"3601","00049","201111",294,299.178,0.010231
5724,"6029","00049","201111",147,217.8539,0.068941
5726,"1001","00049","201111",172,217.4629,0.011244
5727,"3500","00049","201111",123,196.4957,0.005803
5728,"1721","00049","201111",147,252.4542,0.097415
5729,"3102","00049","201111",147,179.5068,0.00879
5730,"0034","00019","201111",302,488.8728,0.108727
5731,"3207","00041","201111",430,880.9089,0.018829
5732,"1705","00049","201111",245,482.6959,0.018424
5733,"3207","00688","201111",152,352.3617,0.003856
5734,"8003","00042","201111",126,198.2086,-0.022925
5735,"3405","01093","201111",201,402,-0.012173
5736,"2403","00049","201111",147,247.7465,0.026916
5738,"1709","00041","201111",107,253.6979,0.007283
5739,"0602","00017","201111",540,562.9111,-0.038287
5740,"7516","00049","201111",687,1123.1402,0.091506
5741,"0011","00049","201111",147,185.8166,0.009516
5742,"0000","00049","201111",184,353.0515,0.012696
5743,"7511","00049","201111",368,619.3708,0.052276
5744,"3206","00035","201111",187,897.4165,0.01014
5745,"3206","00034","201111",211,897.3996,0.00625
5746,"1300","00029","201111",268,274.0875,0.007596
5747,"0014","00688","201111",126,264.2782,0.003193
5749,"7521","00049","201111",123,206.454,0.077951
5750,"1733","00049","201111",147,244.7653,0.064138
5751,"0012","00688","201111",152,317.1338,0.003833
5752,"1302","00042","201111",531,957.3754,-0.004672
5753,"1709","00029","201111",156,192.425,0.00696
5754,"3304","00034","201111",170,742.3912,0.006405
5755,"0102","00049","201111",123,132.7387,0.005255
5756,"0609","00049","201111",417,577.7401,0.01406
5757,"0616","00022","201111",313,476.3802,0.015238
5758,"1500","00049","201111",172,297.2887,0.009643
5759,"3206","00017","201111",171,311.8125,-0.002006
5761,"0608","00049","201111",245,309.6943,0.006128
5762,"1207","00019","201111",423,854.2133,0.03014
5763,"1400","00042","201111",253,396.4172,-0.013257
5764,"3304","00029","201111",268,366.2275,0.01457
5765,"7406","00029","201111",402,548.1458,0.021767
5766,"1900","00049","201111",245,416.4854,0.013214
5767,"7406","00049","201111",491,825.8337,0.026928
5768,"1709","00019","201111",317,526.8306,0.015007
5769,"7802","00049","201111",147,203.2347,0.011705
5770,"1303","00029","201111",246,365.45,0.051689
5772,"0001","00042","201111",480,1324.9217,0.052541
5773,"3404","01263","201111",152,330.3477,0.004386
5774,"3407","01092","201111",134,268,-0.007817
5775,"1708","00019","201111",377,594.7843,0.015457
5776,"6025","01093","201111",181,138.4919,-0.005462
5777,"3308","00688","201111",152,369.9894,0.005265
5778,"0002","00049","201111",736,997.2385,0.0562
5779,"6023","00049","201111",245,309.6943,0.070955
5780,"7500","00033","201111",351,1560.281,0.008903
5781,"0200","00022","201111",171,259.8437,0.003093
5782,"7500","00034","201111",351,1560.281,0.014408
5783,"0600","00022","201111",128,389.7656,0.016108
5785,"4000","00049","201111",147,185.8166,0.003541
5786,"8508","00049","201111",221,371.6243,0.009547
5787,"7201","00049","201111",147,199.4448,0.01124
5788,"8407","00049","201111",196,247.7554,0.00307
5789,"4600","00050","201111",147,222.9799,0.006157
5790,"7511","01097","201111",536,730.861,0.075122
5791,"1202","00049","201111",221,304.8521,0.017559
5792,"7507","00029","201111",402,548.1458,0.020967
5793,"1404","00029","201111",134,149.2902,0.004832
5794,"1705","01093","201111",268,221.6026,0.000545
5795,"3203","00014","201111",181,436.2949,0.055315
5797,"3307","00029","201111",268,275.2538,0.007678
5798,"7500","00029","201111",161,219.2603,0.008387
5799,"3601","00042","201111",202,319.1301,-0.00742
5800,"1404","00019","201111",181,271.5851,0.006386
5801,"1404","00022","201111",133,86.6146,-0.005984
5802,"3307","00041","201111",228,445.9694,0.008562
5803,"2700","01205","201111",128,280.4559,0.004787
5804,"3604","01092","201111",268,536,-0.016231
5805,"7604","00042","201111",152,360.2901,0.00051
5806,"9208","00029","201111",134,164.4525,0.005932
5808,"5900","00049","201111",147,247.7465,0.007781
5809,"3700","00034","201111",141,665.7199,0.008579
5810,"3206","00050","201111",123,165.1347,0.003856
5811,"6012","00049","201111",123,149.5076,0.006948
5812,"1309","00019","201111",181,260.7212,0.005579
5813,"0002","00019","201111",211,178.3981,0.000517
5814,"1721","01093","201111",223,206.0516,0.024006
5815,"2406","00029","201111",335,548.1749,0.024768
5816,"0601","00019","201111",136,197.0974,0.010918
5817,"1724","00019","201111",196,326.1123,0.107556
5818,"1307","00019","201111",151,325.9152,0.012256
5820,"3207","01210","201111",141,428.3124,0.003821
5821,"3802","01105","201111",152,297.8547,-0.005378
5822,"0602","00688","201111",126,177.2945,-0.002671
5823,"3009","00049","201111",147,252.4542,0.008413
5824,"0603","00019","201111",151,272.0341,0.029052
5825,"0609","00019","201111",136,224.7238,0.006353
5826,"1205","00019","201111",362,554.034,0.01358
5827,"0613","00019","201111",136,244.8307,0.020312
5828,"4103","00029","201111",179,248.817,0.033491
5829,"0604","00019","201111",181,326.4409,0.010463
5831,"1300","00021","201111",171,274.6919,0.00346
5832,"1200","00019","201111",151,277.2908,0.008775
5833,"3700","00019","201111",136,248.3789,0.007813
5834,"1308","00019","201111",151,221.6136,0.004971
5835,"1207","00017","201111",142,212.0304,-0.004993
5836,"6020","00049","201111",172,254.1629,0.006691
5837,"4910","00021","201111",171,252.4196,0.001884
5838,"1204","00019","201111",272,443.2162,0.012243
5839,"0002","00042","201111",632,1329.7086,0.017948
5840,"9993","00049","201111",1379,2165.1306,0.00592
5841,"1300","01092","201111",161,322,-0.009381
5842,"3201","00021","201111",227,270.9424,0.003629
5844,"1715","00041","201111",291,911.7597,0.092766
5845,"0046","00042","201111",3365,6765.1941,0.007247
5846,"7300","00016","201111",171,242.5105,-0.000831
5847,"0011","00019","201111",136,244.8307,0.020312
5848,"3003","01093","201111",131,71.7682,-0.008264
5849,"1718","00016","201111",171,198.9661,-0.010512
5850,"5202","01097","201111",179,235.3602,0.018379
5851,"1709","01523","201111",252,786.4019,0.028643
5852,"0014","00017","201111",128,187.0875,-0.012785
5853,"0037","00034","201111",117,554.7666,0.060515
5854,"0701","00049","201111",221,224.3835,0.007673
5856,"1747","00019","201111",1867,2491.6544,0.011702
5857,"3405","01105","201111",202,440.4636,-0.008938
5858,"1802","00019","201111",151,262.3734,0.017703
5859,"0808","01093","201111",223,188.5566,0.000749
5860,"1302","00049","201111",736,897.534,0.043953
5861,"7901","00042","201111",506,1595.6504,0.080177
5862,"8504","00049","201111",147,247.7465,0.006363
5863,"9208","00019","201111",181,293.3237,0.008003
5864,"6016","00847","201111",141,256.9875,0.002963
5865,"6016","01210","201111",117,382.4218,0.013433
5867,"3200","00021","201111",227,336.5595,0.002513
5868,"7516","00029","201111",536,730.861,0.075122
5869,"2703","00017","201111",171,233.8594,-0.025762
5870,"0102","00042","201111",126,212.7534,-0.002992
5871,"2002","00029","201111",154,172.7644,0.012063
5872,"1728","00041","201111",177,433.251,0.151688
5873,"3201","00022","201111",227,278.9113,0.005958
5874,"1718","01210","201111",176,571.4997,0.019741
5875,"0014","00041","201111",152,356.7755,0.026359
5876,"0701","00029","201111",179,176.5202,0.011003
5877,"1203","01467","201111",152,368.668,0.023614
5879,"7204","00042","201111",190,594.6259,0.010966
5880,"7604","00049","201111",589,908.4188,0.026444
5881,"7519","00803","201111",171,634.7611,0.044015
5882,"1747","00049","201111",1379,1654.8868,0.007559
5883,"0007","00041","201111",152,396.4172,0.012543
5884,"0007","00042","201111",152,396.4172,0.002983
5885,"0007","00688","201111",152,352.8113,0.003887
5886,"7604","00688","201111",152,319.7766,0.00167
5887,"3300","01815","201111",329,1073.63,-0.004766
5888,"0601","01815","201111",512,1264.1023,-0.0209
5890,"1101","01815","201111",190,465.398,-0.008086
5891,"1104","01815","201111",152,462.4868,-0.004649
5892,"3304","01815","201111",291,982.2338,-0.002051
5893,"0104","01815","201111",126,344.1122,-0.006831
5894,"0600","01815","201111",152,528.5563,7.9e-05
5895,"6019","00029","201111",335,481.111,0.051519
5896,"3900","01815","201111",152,462.4868,-0.004478
5897,"3902","01815","201111",303,744.6368,-0.012937
5898,"1205","01815","201111",379,1096.7544,-0.015881
5899,"0014","01815","201111",152,462.4868,-0.012034
5900,"8004","01815","201111",266,748.779,-0.012473
5901,"3601","00688","201111",253,354.589,-0.005343
5903,"1103","01815","201111",152,462.4868,-0.015491
5904,"3305","01815","201111",152,495.5216,-0.002284
5905,"2803","01815","201111",759,2517.2495,-0.02859
5906,"1707","01815","201111",107,370.2647,-0.000229
5907,"3200","01815","201111",303,845.6901,-0.014425
5908,"3207","01815","201111",303,924.9736,-0.008956
5909,"1102","01815","201111",152,372.3184,-0.006468
5910,"3307","01815","201111",126,440.4636,6.5e-05
5911,"1403","01815","201111",126,440.4636,0.000226
5912,"0614","01815","201111",114,367.3375,-0.00523
5913,"0607","01815","201111",455,1378.2106,-0.014072
5915,"1713","01815","201111",354,1051.3866,-0.033222
5916,"6012","01815","201111",114,371.6412,-0.004433
5917,"4102","01815","201111",303,744.6368,-0.012937
